date,time,time_bucket,trade_type,direction,realized_pl,contracts,bars_held,day_type,mode
2025-10-02,10:17:00,10:00-10:30,PARTIAL_TP,short,55.0,1,6,TREND,
2025-10-02,10:30:00,10:30-11:00,SESSION_EXIT,short,15.0,0,19,TREND,
2025-10-03,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-03,09:54:00,09:30-10:00,PARTIAL_TP,long,68.0,1,8,TREND,
2025-10-03,12:33:00,12:30-13:00,SESSION_EXIT,long,295.0,0,167,CHOP,
2025-10-06,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-06,09:51:00,09:30-10:00,PARTIAL_TP,short,50.0,1,8,TREND,
2025-10-06,10:49:00,10:30-11:00,SESSION_EXIT,short,49.0,0,66,TREND,
2025-10-07,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-07,10:24:00,10:00-10:30,PARTIAL_TP,short,54.0,1,35,TREND,
2025-10-07,10:48:00,10:30-11:00,SESSION_EXIT,short,89.0,0,59,CHOP,
2025-10-08,11:13:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-08,11:14:00,11:00-11:30,SESSION_EXIT,long,-10.0,0,1,TREND,
2025-10-09,09:51:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-09,09:54:00,09:30-10:00,PARTIAL_TP,short,66.0,1,3,TREND,
2025-10-09,11:18:00,11:00-11:30,SESSION_EXIT,short,50.0,0,87,TREND,
2025-10-10,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-10,09:50:00,09:30-10:00,EXIT_FLAT,long,-176.0,0,6,TREND,
2025-10-10,10:01:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-10,10:08:00,10:00-10:30,EXIT_FLAT,short,-132.0,0,7,TREND,
2025-10-10,10:37:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-10,10:38:00,10:30-11:00,SESSION_EXIT,long,-24.0,0,1,TREND,
2025-10-13,09:59:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-13,10:02:00,10:00-10:30,EXIT_FLAT,long,-158.0,0,3,TREND,
2025-10-13,10:33:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-10-13,10:34:00,10:30-11:00,SESSION_EXIT,short,-38.0,0,1,TREND,
2025-10-14,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-14,09:52:00,09:30-10:00,EXIT_FLAT,short,-152.0,0,9,TREND,
2025-10-14,10:04:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-14,10:13:00,10:00-10:30,PARTIAL_TP,long,50.0,1,9,TREND,
2025-10-14,15:07:00,15:00-15:30,SESSION_EXIT,long,708.0,0,303,CHOP,
2025-10-15,09:55:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-15,10:04:00,10:00-10:30,PARTIAL_TP,long,53.0,1,9,TREND,
2025-10-15,10:30:00,10:30-11:00,SESSION_EXIT,long,23.0,0,35,TREND,
2025-10-16,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-16,09:47:00,09:30-10:00,EXIT_FLAT,long,-182.0,0,2,TREND,
2025-10-16,10:04:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-16,10:11:00,10:00-10:30,PARTIAL_TP,short,59.0,1,7,TREND,
2025-10-16,10:26:00,10:00-10:30,CHOP_TP,short,27.0,0,22,CHOP,
2025-10-16,10:43:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-16,10:44:00,10:30-11:00,SESSION_EXIT,long,-26.0,0,1,TREND,
2025-10-17,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-17,09:59:00,09:30-10:00,EXIT_FLAT,long,-198.0,0,6,TREND,
2025-10-17,10:15:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-17,10:16:00,10:00-10:30,EXIT_FLAT,long,-124.0,0,1,TREND,
2025-10-17,11:14:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-17,11:15:00,11:00-11:30,SESSION_EXIT,short,-18.0,0,1,TREND,
2025-10-20,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-20,09:55:00,09:30-10:00,EXIT_FLAT,long,-164.0,0,10,TREND,
2025-10-20,10:16:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-20,10:30:00,10:30-11:00,SESSION_EXIT,long,24.0,0,14,TREND,
2025-10-21,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-21,10:10:00,10:00-10:30,PARTIAL_TP,long,51.0,1,26,TREND,
2025-10-21,10:49:00,10:30-11:00,SESSION_EXIT,long,196.0,0,65,CHOP,
2025-10-22,09:56:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-22,10:16:00,10:00-10:30,EXIT_FLAT,short,-120.0,0,20,TREND,
2025-10-22,10:22:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-22,10:30:00,10:30-11:00,SESSION_EXIT,long,-76.0,0,8,TREND,
2025-10-23,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-23,09:51:00,09:30-10:00,PARTIAL_TP,long,54.0,1,7,TREND,
2025-10-23,10:06:00,10:00-10:30,EXIT_FLAT,long,-68.0,0,22,TREND,
2025-10-23,10:16:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-23,10:23:00,10:00-10:30,EXIT_FLAT,short,-126.0,0,7,TREND,
2025-10-23,11:02:00,11:00-11:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-23,11:03:00,11:00-11:30,SESSION_EXIT,long,18.0,0,1,CHOP,
2025-10-24,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-24,10:09:00,10:00-10:30,PARTIAL_TP,long,53.0,1,24,TREND,
2025-10-24,10:15:00,10:00-10:30,CHOP_TP,long,19.0,0,30,CHOP,
2025-10-24,10:25:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-24,10:30:00,10:30-11:00,SESSION_EXIT,long,-136.0,0,5,TREND,
2025-10-27,10:07:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-27,10:17:00,10:00-10:30,EXIT_FLAT,long,-138.0,0,10,TREND,
2025-10-27,11:01:00,11:00-11:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-27,11:02:00,11:00-11:30,SESSION_EXIT,long,8.0,0,1,TREND,
2025-10-28,09:48:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-10-28,09:53:00,09:30-10:00,EXIT_FLAT,short,-150.0,0,5,TREND,
2025-10-28,10:18:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-10-28,10:30:00,10:30-11:00,SESSION_EXIT,short,-156.0,0,12,TREND,
2025-10-29,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-29,10:11:00,10:00-10:30,EXIT_FLAT,long,-124.0,0,27,TREND,
2025-10-29,14:05:00,14:00-14:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-29,14:06:00,14:00-14:30,SESSION_EXIT,long,42.0,0,1,TREND,
2025-10-30,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-30,09:46:00,09:30-10:00,PARTIAL_TP,long,65.0,1,4,TREND,
2025-10-30,10:06:00,10:00-10:30,CHOP_TP,long,224.0,0,24,CHOP,
2025-10-30,10:18:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-10-30,10:30:00,10:30-11:00,SESSION_EXIT,long,70.0,0,12,TREND,
2025-10-31,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-31,10:03:00,10:00-10:30,EXIT_FLAT,long,-126.0,0,12,TREND,
2025-10-31,10:27:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-10-31,10:30:00,10:30-11:00,SESSION_EXIT,short,20.0,0,3,TREND,
2025-11-03,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-03,09:52:00,09:30-10:00,PARTIAL_TP,short,53.0,1,6,TREND,
2025-11-03,11:32:00,11:30-12:00,SESSION_EXIT,short,45.0,0,106,TREND,
2025-11-04,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-04,09:59:00,09:30-10:00,PARTIAL_TP,long,62.0,1,13,TREND,
2025-11-04,10:43:00,10:30-11:00,SESSION_EXIT,long,153.0,0,57,CHOP,
2025-11-05,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-05,09:47:00,09:30-10:00,PARTIAL_TP,long,74.0,1,2,TREND,
2025-11-05,10:47:00,10:30-11:00,SESSION_EXIT,long,48.0,0,62,TREND,
2025-11-06,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-06,09:54:00,09:30-10:00,PARTIAL_TP,short,77.0,1,5,TREND,
2025-11-06,10:17:00,10:00-10:30,CHOP_TP,short,134.0,0,28,CHOP,
2025-11-06,10:44:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-06,10:45:00,10:30-11:00,SESSION_EXIT,short,-58.0,0,1,TREND,
2025-11-07,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-07,10:03:00,10:00-10:30,EXIT_FLAT,long,-136.0,0,7,TREND,
2025-11-07,10:12:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-07,10:30:00,10:30-11:00,SESSION_EXIT,long,26.0,0,18,CHOP,
2025-11-10,09:53:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-10,10:09:00,10:00-10:30,CHOP_TP,short,42.0,0,16,CHOP,
2025-11-10,10:19:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-10,10:30:00,10:30-11:00,SESSION_EXIT,short,-60.0,0,11,TREND,
2025-11-11,09:59:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-11,10:06:00,10:00-10:30,EXIT_FLAT,long,-154.0,0,7,TREND,
2025-11-11,10:14:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-11-11,10:25:00,10:00-10:30,EXIT_FLAT,short,-168.0,0,11,TREND,
2025-11-11,10:41:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-11,10:42:00,10:30-11:00,SESSION_EXIT,long,-70.0,0,1,TREND,
2025-11-12,09:46:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-11-12,09:50:00,09:30-10:00,EXIT_FLAT,short,-144.0,0,4,TREND,
2025-11-12,09:55:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-12,09:59:00,09:30-10:00,PARTIAL_TP,long,52.0,1,4,TREND,
2025-11-12,10:30:00,10:30-11:00,SESSION_EXIT,long,-38.0,0,35,TREND,
2025-11-13,09:56:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-13,10:06:00,10:00-10:30,EXIT_FLAT,short,-124.0,0,10,TREND,
2025-11-13,10:34:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-13,10:35:00,10:30-11:00,SESSION_EXIT,short,16.0,0,1,TREND,
2025-11-14,09:42:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-11-14,09:47:00,09:30-10:00,EXIT_FLAT,short,-158.0,0,5,TREND,
2025-11-14,10:05:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-14,10:16:00,10:00-10:30,EXIT_FLAT,short,-176.0,0,11,TREND,
2025-11-14,10:40:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-14,10:41:00,10:30-11:00,SESSION_EXIT,long,-32.0,0,1,TREND,
2025-11-17,10:07:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-11-17,10:16:00,10:00-10:30,PARTIAL_TP,long,62.0,1,9,TREND,
2025-11-17,10:30:00,10:30-11:00,SESSION_EXIT,long,29.0,0,23,TREND,
2025-11-18,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-18,09:47:00,09:30-10:00,EXIT_FLAT,long,-158.0,0,2,TREND,
2025-11-18,10:02:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-18,10:04:00,10:00-10:30,PARTIAL_TP,short,61.0,1,2,TREND,
2025-11-18,10:23:00,10:00-10:30,EXIT_FLAT,short,-65.0,0,21,TREND,
2025-11-18,11:01:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-18,11:02:00,11:00-11:30,SESSION_EXIT,short,-16.0,0,1,TREND,
2025-11-19,09:42:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-11-19,09:56:00,09:30-10:00,EXIT_FLAT,short,-70.0,0,14,TREND,
2025-11-19,10:10:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-19,10:15:00,10:00-10:30,PARTIAL_TP,long,66.0,1,5,TREND,
2025-11-19,10:30:00,10:30-11:00,SESSION_EXIT,long,-27.0,0,20,TREND,
2025-11-20,09:48:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-20,09:54:00,09:30-10:00,EXIT_FLAT,long,-154.0,0,6,TREND,
2025-11-20,10:23:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-20,10:30:00,10:30-11:00,SESSION_EXIT,long,8.0,0,7,TREND,
2025-11-21,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-21,09:47:00,09:30-10:00,PARTIAL_TP,short,58.0,1,4,TREND,
2025-11-21,09:55:00,09:30-10:00,EXIT_FLAT,short,-76.0,0,12,TREND,
2025-11-21,10:24:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-21,10:28:00,10:00-10:30,EXIT_FLAT,long,-150.0,0,4,TREND,
2025-11-21,11:29:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-21,11:30:00,11:30-12:00,SESSION_EXIT,long,38.0,0,1,TREND,
2025-11-24,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-24,09:44:00,09:30-10:00,PARTIAL_TP,short,59.0,1,1,TREND,
2025-11-24,10:00:00,10:00-10:30,EXIT_FLAT,short,-70.0,0,17,TREND,
2025-11-24,10:15:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-11-24,10:30:00,10:30-11:00,SESSION_EXIT,long,-58.0,0,15,TREND,
2025-11-25,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-11-25,09:47:00,09:30-10:00,PARTIAL_TP,short,91.0,1,1,TREND,
2025-11-25,10:07:00,10:00-10:30,EXIT_FLAT,short,-91.0,0,21,TREND,
2025-11-25,10:44:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-25,10:45:00,10:30-11:00,SESSION_EXIT,long,70.0,0,1,TREND,
2025-11-26,10:58:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-26,10:59:00,10:30-11:00,SESSION_EXIT,long,26.0,0,1,TREND,
2025-11-27,09:44:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-11-27,10:30:00,10:30-11:00,SESSION_EXIT,long,14.0,0,46,CHOP,
2025-11-28,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-11-28,10:15:00,10:00-10:30,PARTIAL_TP,long,66.0,1,31,TREND,
2025-11-28,11:53:00,11:30-12:00,SESSION_EXIT,long,170.0,0,129,CHOP,
2025-12-01,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-01,09:51:00,09:30-10:00,PARTIAL_TP,long,60.0,1,9,TREND,
2025-12-01,10:20:00,10:00-10:30,EXIT_FLAT,long,-74.0,0,38,TREND,
2025-12-01,10:27:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-01,10:30:00,10:30-11:00,SESSION_EXIT,short,68.0,0,3,TREND,
2025-12-02,10:05:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-12-02,10:27:00,10:00-10:30,EXIT_FLAT,long,-128.0,0,22,TREND,
2025-12-02,10:37:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-12-02,10:38:00,10:30-11:00,SESSION_EXIT,short,4.0,0,1,TREND,
2025-12-03,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-03,09:46:00,09:30-10:00,EXIT_FLAT,long,-146.0,0,3,TREND,
2025-12-03,10:03:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-12-03,10:30:00,10:30-11:00,SESSION_EXIT,long,96.0,0,27,TREND,
2025-12-04,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-04,09:49:00,09:30-10:00,PARTIAL_TP,short,51.0,1,7,TREND,
2025-12-04,10:02:00,10:00-10:30,CHOP_TP,short,76.0,0,20,CHOP,
2025-12-04,11:24:00,11:00-11:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-12-04,11:25:00,11:00-11:30,SESSION_EXIT,long,-40.0,0,1,TREND,
2025-12-05,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-05,10:02:00,10:00-10:30,PARTIAL_TP,long,52.0,1,9,TREND,
2025-12-05,10:30:00,10:30-11:00,SESSION_EXIT,long,14.0,0,37,TREND,
2025-12-08,10:59:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-08,11:00:00,11:00-11:30,SESSION_EXIT,short,66.0,0,1,TREND,
2025-12-09,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-09,10:06:00,10:00-10:30,EXIT_FLAT,long,-122.0,0,15,TREND,
2025-12-09,11:40:00,11:30-12:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-12-09,11:41:00,11:30-12:00,SESSION_EXIT,long,14.0,0,1,TREND,
2025-12-10,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-10,09:56:00,09:30-10:00,PARTIAL_TP,long,82.0,1,13,TREND,
2025-12-10,10:37:00,10:30-11:00,SESSION_EXIT,long,36.0,0,54,TREND,
2025-12-11,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-11,09:48:00,09:30-10:00,EXIT_FLAT,long,-152.0,0,4,TREND,
2025-12-11,10:24:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-12-11,10:27:00,10:00-10:30,PARTIAL_TP,long,51.0,1,3,TREND,
2025-12-11,10:48:00,10:30-11:00,SESSION_EXIT,long,43.0,0,24,TREND,
2025-12-12,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-12,10:00:00,10:00-10:30,EXIT_FLAT,long,-126.0,0,14,TREND,
2025-12-12,10:13:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-12,10:28:00,10:00-10:30,PARTIAL_TP,short,78.0,1,15,TREND,
2025-12-12,10:33:00,10:30-11:00,SESSION_EXIT,short,40.0,0,20,TREND,
2025-12-15,09:48:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-15,09:53:00,09:30-10:00,PARTIAL_TP,short,61.0,1,5,TREND,
2025-12-15,11:32:00,11:30-12:00,SESSION_EXIT,short,108.0,0,104,CHOP,
2025-12-16,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-16,09:47:00,09:30-10:00,EXIT_FLAT,short,-236.0,0,2,TREND,
2025-12-16,10:03:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-16,10:06:00,10:00-10:30,EXIT_FLAT,short,-132.0,0,3,TREND,
2025-12-16,10:15:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-16,10:21:00,10:00-10:30,PARTIAL_TP,short,66.0,1,6,TREND,
2025-12-16,10:31:00,10:30-11:00,SESSION_EXIT,short,25.0,0,16,TREND,
2025-12-17,09:50:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-17,10:18:00,10:00-10:30,EXIT_FLAT,long,-126.0,0,28,TREND,
2025-12-17,10:41:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-17,10:42:00,10:30-11:00,SESSION_EXIT,short,14.0,0,1,TREND,
2025-12-18,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-18,09:48:00,09:30-10:00,PARTIAL_TP,short,50.0,1,6,TREND,
2025-12-18,09:54:00,09:30-10:00,EXIT_FLAT,short,-63.0,0,12,TREND,
2025-12-18,10:37:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-18,10:38:00,10:30-11:00,SESSION_EXIT,long,2.0,0,1,TREND,
2025-12-22,11:10:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-12-22,11:11:00,11:00-11:30,SESSION_EXIT,long,-24.0,0,1,TREND,
2025-12-23,09:50:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-23,10:30:00,10:30-11:00,SESSION_EXIT,long,52.0,0,40,TREND,
2025-12-24,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-24,09:50:00,09:30-10:00,PARTIAL_TP,long,58.0,1,8,TREND,
2025-12-24,10:35:00,10:30-11:00,SESSION_EXIT,long,97.0,0,53,CHOP,
2025-12-26,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-12-26,09:51:00,09:30-10:00,EXIT_FLAT,long,-148.0,0,5,TREND,
2025-12-26,09:58:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-12-26,10:15:00,10:00-10:30,EXIT_FLAT,long,-116.0,0,17,TREND,
2025-12-26,11:14:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-26,11:15:00,11:00-11:30,SESSION_EXIT,short,22.0,0,1,TREND,
2025-12-29,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-29,10:04:00,10:00-10:30,PARTIAL_TP,short,56.0,1,21,TREND,
2025-12-29,10:16:00,10:00-10:30,CHOP_TP,short,51.0,0,33,CHOP,
2025-12-29,10:30:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-29,10:31:00,10:30-11:00,SESSION_EXIT,short,22.0,0,1,TREND,
2025-12-31,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-31,09:54:00,09:30-10:00,EXIT_FLAT,short,-120.0,0,11,TREND,
2025-12-31,10:12:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-12-31,10:30:00,10:30-11:00,SESSION_EXIT,short,-2.0,0,18,TREND,
2026-01-02,09:49:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2026-01-02,09:50:00,09:30-10:00,PARTIAL_TP,long,58.0,1,1,TREND,
2026-01-02,10:30:00,10:30-11:00,SESSION_EXIT,long,58.0,0,41,CHOP,
2026-01-05,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-01-05,09:48:00,09:30-10:00,PARTIAL_TP,long,56.0,1,4,TREND,
2026-01-05,11:21:00,11:00-11:30,SESSION_EXIT,long,199.0,0,97,CHOP,
2026-01-06,10:02:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-01-06,10:12:00,10:00-10:30,PARTIAL_TP,long,52.0,1,10,TREND,
2026-01-06,10:32:00,10:30-11:00,SESSION_EXIT,long,42.0,0,30,TREND,
2026-01-07,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-07,09:51:00,09:30-10:00,PARTIAL_TP,short,56.0,1,7,TREND,
2026-01-07,10:55:00,10:30-11:00,SESSION_EXIT,short,181.0,0,71,CHOP,
2026-01-08,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-01-08,09:58:00,09:30-10:00,PARTIAL_TP,long,52.0,1,11,TREND,
2026-01-08,13:20:00,13:00-13:30,SESSION_EXIT,long,252.0,0,213,CHOP,
2026-01-09,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-09,09:53:00,09:30-10:00,EXIT_FLAT,short,-162.0,0,8,TREND,
2026-01-09,10:05:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-09,10:12:00,10:00-10:30,EXIT_FLAT,short,-134.0,0,7,TREND,
2026-01-09,10:26:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-01-09,10:30:00,10:30-11:00,SESSION_EXIT,long,-44.0,0,4,TREND,
2026-01-12,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-01-12,10:09:00,10:00-10:30,EXIT_FLAT,long,-140.0,0,16,TREND,
2026-01-12,10:25:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2026-01-12,10:30:00,10:30-11:00,SESSION_EXIT,short,-48.0,0,5,TREND,
2026-01-13,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-13,09:47:00,09:30-10:00,PARTIAL_TP,short,54.0,1,2,TREND,
2026-01-13,10:35:00,10:30-11:00,SESSION_EXIT,short,19.0,0,50,TREND,
2026-01-14,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-14,09:48:00,09:30-10:00,EXIT_FLAT,short,-152.0,0,4,TREND,
2026-01-14,10:00:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-14,10:06:00,10:00-10:30,EXIT_FLAT,short,-128.0,0,6,TREND,
2026-01-14,10:30:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-14,10:31:00,10:30-11:00,SESSION_EXIT,short,-18.0,0,1,TREND,
2026-01-15,10:09:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-01-15,10:19:00,10:00-10:30,PARTIAL_TP,long,51.0,1,10,TREND,
2026-01-15,10:35:00,10:30-11:00,SESSION_EXIT,long,31.0,0,26,TREND,
2026-01-16,09:52:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-16,10:00:00,10:00-10:30,PARTIAL_TP,short,55.0,1,8,TREND,
2026-01-16,10:30:00,10:30-11:00,SESSION_EXIT,short,3.0,0,38,TREND,
2026-01-19,09:50:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-01-19,10:30:00,10:30-11:00,SESSION_EXIT,long,-52.0,0,40,TREND,
2026-01-20,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-01-20,09:46:00,09:30-10:00,EXIT_FLAT,long,-162.0,0,2,TREND,
2026-01-20,10:10:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-01-20,10:14:00,10:00-10:30,EXIT_FLAT,short,-148.0,0,4,TREND,
2026-01-20,10:22:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
